meter_id,reading_timestamp,reading_value_kwh,reading_quality,meter_type,region_code,data_source 
MTR-000212,2026-01-02 21:00:00,2.2726,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-02 21:30:00,2.3714,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-02 22:00:00,2.1844,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-02 22:30:00,2.7489,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-02 23:00:00,2.6256,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-02 23:30:00,2.8308,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 00:00:00,1.0889,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 00:30:00,0.9654,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 01:00:00,0.9827,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 01:30:00,0.9036,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 02:00:00,0.8566,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 02:30:00,0.799,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 03:00:00,1.1208,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 03:30:00,1.0487,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 04:00:00,0.8446,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 04:30:00,0.7908,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 05:00:00,0.8617,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 05:30:00,0.9037,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 06:00:00,0.9698,MISSING,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 06:30:00,0.937,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 07:00:00,3.2112,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 07:30:00,4.2641,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 08:00:00,4.1485,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 08:30:00,3.5931,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 09:00:00,3.754,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 09:30:00,3.2031,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 10:00:00,3.3184,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 10:30:00,3.1496,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 11:00:00,3.4343,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 11:30:00,2.3505,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 12:00:00,3.1367,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 12:30:00,2.5133,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 13:00:00,3.1527,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 13:30:00,3.3403,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 14:00:00,2.6941,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 14:30:00,3.0965,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 15:00:00,3.0141,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 15:30:00,2.7881,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 16:00:00,2.8415,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 16:30:00,2.6275,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 17:00:00,5.1543,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 17:30:00,3.6923,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 18:00:00,3.5662,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 18:30:00,4.6053,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 19:00:00,5.0346,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 19:30:00,3.6625,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 20:00:00,3.7054,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 20:30:00,3.8405,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 21:00:00,2.2865,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 21:30:00,2.1436,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 22:00:00,2.4434,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 22:30:00,2.6455,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 23:00:00,2.9145,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-03 23:30:00,2.6931,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 00:00:00,0.898,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 00:30:00,0.8279,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 01:00:00,1.0061,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 01:30:00,0.9204,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 02:00:00,1.1035,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 02:30:00,1.1158,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 03:00:00,0.8155,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 03:30:00,0.9372,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 04:00:00,0.8279,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 04:30:00,0.883,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 05:00:00,1.0868,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 05:30:00,0.8224,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 06:00:00,1.0933,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 06:30:00,1.1119,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 07:00:00,3.2521,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 07:30:00,4.1961,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 08:00:00,4.0074,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 08:30:00,3.3685,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 09:00:00,3.3185,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 09:30:00,3.1069,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 10:00:00,3.1105,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 10:30:00,2.4366,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 11:00:00,3.3754,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 11:30:00,3.1878,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 12:00:00,2.9809,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 12:30:00,2.7542,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 13:00:00,2.8503,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 13:30:00,2.4452,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 14:00:00,2.69,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 14:30:00,3.2155,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 15:00:00,2.7364,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 15:30:00,2.6305,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 16:00:00,3.2358,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 16:30:00,2.6946,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 17:00:00,5.0398,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 17:30:00,4.67,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 18:00:00,4.3226,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 18:30:00,4.7042,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 19:00:00,3.8745,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 19:30:00,3.8726,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 20:00:00,5.1802,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 20:30:00,4.3984,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 21:00:00,2.7738,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 21:30:00,2.7107,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 22:00:00,2.5611,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 22:30:00,2.9184,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 23:00:00,2.4352,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-04 23:30:00,2.7466,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 00:00:00,1.0946,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 00:30:00,1.151,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 01:00:00,1.1132,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 01:30:00,1.1259,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 02:00:00,0.9091,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 02:30:00,0.9047,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 03:00:00,1.0209,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 03:30:00,1.0339,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 04:00:00,1.0183,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 04:30:00,1.1215,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 05:00:00,0.978,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 05:30:00,0.8147,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 06:00:00,0.95,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 06:30:00,1.0153,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 07:00:00,3.2443,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 07:30:00,3.2283,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 08:00:00,3.6953,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 08:30:00,4.0415,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 09:00:00,3.1579,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 09:30:00,3.4413,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 10:00:00,2.3679,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 10:30:00,2.4029,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 11:00:00,3.5175,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 11:30:00,2.6902,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 12:00:00,3.1249,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 12:30:00,3.0268,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 13:00:00,3.2361,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 13:30:00,3.0906,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 14:00:00,3.1754,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 14:30:00,2.5275,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 15:00:00,2.4901,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 15:30:00,3.1869,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 16:00:00,3.4428,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 16:30:00,2.8754,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 17:00:00,4.8209,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 17:30:00,5.2846,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 18:00:00,4.221,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 18:30:00,4.2429,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 19:00:00,4.4398,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 19:30:00,4.5012,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 20:00:00,4.3817,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 20:30:00,5.0267,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 21:00:00,2.8499,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 21:30:00,2.5176,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 22:00:00,2.733,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 22:30:00,2.4237,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 23:00:00,2.3075,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-05 23:30:00,2.1738,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 00:00:00,1.1352,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 00:30:00,0.929,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 01:00:00,1.0425,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 01:30:00,1.1201,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 02:00:00,1.1328,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 02:30:00,0.8307,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 03:00:00,1.0462,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 03:30:00,1.1486,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 04:00:00,1.1368,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 04:30:00,1.1562,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 05:00:00,0.9668,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 05:30:00,0.8111,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 06:00:00,1.1327,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 06:30:00,1.1543,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 07:00:00,4.2707,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 07:30:00,3.3733,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 08:00:00,4.0099,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 08:30:00,3.1865,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 09:00:00,3.2069,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 09:30:00,3.317,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 10:00:00,2.4667,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 10:30:00,2.7364,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 11:00:00,2.6454,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 11:30:00,2.6214,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 12:00:00,3.1174,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 12:30:00,2.7797,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 13:00:00,3.2678,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 13:30:00,2.7324,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 14:00:00,3.002,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 14:30:00,3.4483,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 15:00:00,3.2869,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 15:30:00,2.9197,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 16:00:00,2.8422,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 16:30:00,2.9618,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 17:00:00,4.9215,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 17:30:00,3.8191,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 18:00:00,5.0476,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 18:30:00,4.4353,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 19:00:00,5.1342,ESTIMATED,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 19:30:00,4.4111,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 20:00:00,3.7827,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 20:30:00,3.6018,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 21:00:00,2.8747,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 21:30:00,2.1687,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 22:00:00,2.1236,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 22:30:00,2.1621,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 23:00:00,2.7807,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-06 23:30:00,2.6449,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 00:00:00,0.8941,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 00:30:00,0.8408,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 01:00:00,1.074,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 01:30:00,1.0431,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 02:00:00,1.0794,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 02:30:00,0.8776,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 03:00:00,0.8076,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 03:30:00,0.9165,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 04:00:00,1.0109,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 04:30:00,0.8767,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 05:00:00,0.9779,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 05:30:00,0.8673,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 06:00:00,0.9023,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 06:30:00,0.9778,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 07:00:00,3.7295,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 07:30:00,4.282,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 08:00:00,3.0897,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 08:30:00,3.9121,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 09:00:00,3.0601,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 09:30:00,3.0107,SUSPECT,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 10:00:00,2.6182,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 10:30:00,3.1658,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 11:00:00,3.1995,MISSING,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 11:30:00,2.9247,MISSING,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 12:00:00,2.38,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 12:30:00,3.2182,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 13:00:00,3.0155,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 13:30:00,2.6238,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 14:00:00,3.4129,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 14:30:00,2.4867,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 15:00:00,3.1121,MISSING,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 15:30:00,3.3765,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 16:00:00,2.7013,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 16:30:00,3.5125,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 17:00:00,4.056,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 17:30:00,4.0557,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 18:00:00,5.0583,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 18:30:00,5.0031,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 19:00:00,5.1538,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 19:30:00,4.9555,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 20:00:00,4.0996,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 20:30:00,3.7397,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 21:00:00,2.9111,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 21:30:00,2.355,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 22:00:00,2.7355,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 22:30:00,2.0208,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 23:00:00,2.5544,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000212,2026-01-07 23:30:00,2.9233,VALID,LEGACY_ELEC,EAST,UTILITICS_METERING
MTR-000213,2026-01-01 00:00:00,1.28,VALID,SMART_ELEC,WEST,UTILITICS_METERING
MTR-000213,2026-01-01 00:30:00,1.0278,VALID,SMART_ELEC,WEST,UTILITICS_METERING
MTR-000213,2026-01-01 01:00:00,1.1877,VALID,SMART_ELEC,WEST,UTILITICS_METERING
MTR-000213,2026-01-01 01:30:00,1.0587,VALID,SMART_ELEC,WEST,UTILITICS_METERING
MTR-000213,2026-01-01 02:00:00,1.0789,VALID,SMART_ELEC,WEST,UTILITICS_METERING
MTR-000213,2026-01-01 02:30:00,0.9781,VALID,SMART_ELEC,WEST,UTILITICS_METERING
